"years","rcs_crn","rcs_crn0","rcs_sf_crn","rcs_sf_crn0"
"464",1.02039388750077,0.879843990161256,1.01801173014015,0.879019142031419
"465",1.04353982505446,0.890463070220088,1.04310470096808,0.889751648353948
"466",0.970400237380447,1.08209488494381,0.968161735328213,1.0807978463984
"467",1.02698562578813,1.01051181466264,1.02727050273202,1.01053436085161
"468",0.938869054791059,1.073324407616,0.936409482479551,1.07345000032323
"469",0.963141238678015,1.06244625396284,0.96087949358781,1.0623372376897
"47",1.00594518092124,0.938361801894927,1.18527543772295,1.07290457560919
"470",1.00299854795267,1.08162193846094,1.00118833716069,1.08177041765984
"471",1.01359826605942,0.949252848052988,1.01108917348002,0.948694304225069
"472",0.856556258221685,1.14509882231182,0.854677334018339,1.14374253691328
"473",0.993476827649363,0.984997381969958,0.991859970994875,0.983962319134331
"474",1.00224091904905,0.958777770632909,0.99943183040824,0.957766205328158
"475",0.942505930104014,1.10292081339597,0.941023563308066,1.10269752156577
"476",0.881126950614959,1.07860118363683,0.880004809209459,1.07801576074008
"477",1.01854578175795,0.990404467443256,1.01562773053954,0.990206968799638
"478",0.986093609255994,1.00048319975452,0.984809331350542,1.00098582966676
"479",0.981146601503318,1.05008786729927,0.9776210167624,1.04958327028122
"48",0.963041770954749,0.896164294205093,1.12787725011154,1.01639251221405
"480",0.928387004628697,0.921569681123003,0.927828740570389,0.921070528229266
"481",1.01776772278256,0.999797132534279,1.01716337626899,0.999573611611157
"482",1.03337186435666,1.07333317079116,1.03299061982006,1.07350406076362
"483",1.02620531006979,0.97362409754146,1.02723161514187,0.973442847071286
"484",1.02815906229732,1.07695284839643,1.02757218657367,1.07697501429555
"485",1.04777256480842,1.12342834300901,1.04976330600893,1.12242777707673
"486",0.95444021489056,1.12125256439885,0.954173584869697,1.12109138587697
"487",1.01372858512697,1.03399131110404,1.01249358500907,1.03329128994584
"488",1.04987687241726,0.996614912466976,1.04925999981509,0.996886014777259
"489",0.980038491730489,0.89225691222277,0.979537215868878,0.893210946931163
"49",0.965842413936407,1.06551623649561,1.12653913346389,1.21513836159383
"490",0.944222785169428,0.991787611735365,0.943980077558499,0.99037838730497
"491",1.01305014731918,1.01040781798638,1.01210075083111,1.01107329077561
"492",1.01771023091461,1.08716403587258,1.01820564298872,1.08719131676359
"493",1.00014299417499,0.996189628614838,0.9984111453821,0.996595336018932
"494",1.0227115850181,1.13795740140862,1.02208470588906,1.13820972643518
"495",0.988144324914841,1.00970209664932,0.987798893307376,1.01059607704071
"496",1.00127465487096,0.846205857507012,1.00041531886845,0.846651946312407
"497",0.984661010024967,1.06989570856732,0.984261501433239,1.07069519662848
"498",1.02529145732495,1.18730235968763,1.02608489875456,1.18873312699313
"499",1.07680875107577,0.940030880795127,1.0772019822185,0.940707079625212
"50",0.973042275616972,0.7528596861125,1.14545025145079,0.864093204558512
"500",0.986160227991129,0.915142113874589,0.985761028633581,0.915704363226462
"501",1.01011468399991,1.17903513794116,1.01016947104411,1.17848639263475
"502",0.953731266737679,0.973321316566487,0.953351441485373,0.973538799979613
"503",1.02494117629297,1.04330353908392,1.02453659975374,1.04427545600801
"504",0.991335659669344,0.908880374871256,0.991735850391675,0.909490869230291
"505",1.07094063247338,1.04972223295347,1.07098500043446,1.0501115128192
"506",0.930087711808666,1.0937756939257,0.931070814055475,1.09461971792117
"507",0.993455474158244,1.1895230459205,0.993072076221098,1.18996713175258
"508",1.02423103291144,1.15084306545709,1.02441482639133,1.15069674037098
"509",0.96990407310583,1.12829532667627,0.969299998483202,1.12902095586159
"51",0.928916110697704,0.905725966095727,1.0691331189601,1.03079206348864
"510",1.01066420169691,0.843399701493778,1.01001754419701,0.844692133393889
"511",0.921303597218916,1.03592965801864,0.919644661641308,1.0376452402277
"512",1.01179804588186,1.05067707764082,1.01181263747323,1.05211354567038
"513",0.966772281657041,0.845598987994173,0.965116406910009,0.846751819497244
"514",1.01088006847598,1.01246918157763,1.00972173135239,1.01481337546147
"515",0.981890513588504,0.985037829298824,0.98144980773282,0.985535713682384
"516",1.0095437144591,1.05227223466984,1.00810987174546,1.05425021786653
"517",0.943873949887523,1.11232689428069,0.942985189569079,1.11301535627817
"518",0.98090177759107,1.04205379463054,0.979851258837225,1.04432091833796
"519",0.952893602430747,0.942828680163178,0.951593568563685,0.944095848231991
"52",0.939809976972516,0.849843000746768,1.0749142828045,0.969780787452806
"520",1.06868060256308,1.09167169455085,1.06986899113459,1.09216974204178
"521",0.960405881711232,1.12993241226519,0.959308227180245,1.13140807226724
"522",0.932094265477279,1.10967461878303,0.928730673121533,1.11068271754633
"523",1.03758575959091,1.077079445877,1.03818898769169,1.07961423230192
"524",0.933814058746262,0.954900460138278,0.9322992812319,0.957327079878728
"525",1.04297736748179,0.889937121299066,1.0417527980071,0.891234038041035
"526",0.917471944425217,1.01675388760057,0.914228361028697,1.01871447603545
"527",0.889030104727523,1.12543064236022,0.889989019005122,1.12622872637575
"528",0.91209225420487,1.18716669930888,0.912262387421173,1.18805681902963
"529",0.945727471205448,1.02147223954122,0.945464042436169,1.02285269267526
"53",0.956751806205338,0.941623518051625,1.0891882455787,1.07019073488978
"530",0.906575204998026,1.06964883518696,0.907839948156547,1.06994651270879
"531",1.01545717206694,1.03991541238402,1.01493285775019,1.04068528330493
"532",0.904828267526731,0.953179607816368,0.903330585714447,0.954213453979703
"533",0.921881714626649,0.74470221068833,0.921699998304713,0.745633420341199
"534",0.910609913845634,0.824391195430683,0.910601200032645,0.825513019505572
"535",0.951537912961856,1.0030351325259,0.950979284623946,1.00405503773497
"536",0.932926389118119,1.03928238738064,0.933263070366695,1.03936727304645
"537",0.909996301417315,0.839221578803156,0.910341689093291,0.839631387024866
"538",0.941774201709648,1.12550616370883,0.942362896360416,1.12596398559926
"539",0.943554121205876,0.945990107814305,0.943986561007667,0.946410611283969
"54",0.915707727235592,0.968020095829062,1.04451794327961,1.07768996893789
"540",0.938993830544521,0.988490921024588,0.940316167698999,0.988798594697451
"541",0.935315693957915,1.10583467893539,0.937003592358463,1.10683021340002
"542",0.957015058758788,0.918127772657005,0.956199576553837,0.919331291937457
"543",0.89622403637544,1.10853965308959,0.896511414151171,1.10916559867992
"544",1.01642864347242,0.963974323476881,1.01793441837704,0.963949053846931
"545",0.956528719924781,1.00909709990961,0.957811543595318,1.00965700726361
"546",1.00619919050088,1.095711013194,1.00784116763104,1.09628389538525
"547",1.01037185273117,0.869544031697091,1.01151052270405,0.869862055003584
"548",0.880230256456678,1.10022765605289,0.881823020127946,1.0996957446657
"549",0.959700017910719,0.945055542155388,0.961027426941446,0.944274211858425
"55",0.96708685840027,0.932635693607296,1.09938005312484,1.04610302739846
"550",1.07024273479779,0.783925992637247,1.07250037236288,0.783656372781487
"551",0.943528392026574,0.911480984831948,0.945049336329285,0.910621598689076
"552",1.0173076063996,1.14780866780379,1.01918712297444,1.14839671063965
"553",0.98761764840592,1.01787103279557,0.989697299720179,1.01744689367491
"554",1.01119306965256,0.970831223251788,1.01286208561334,0.969760027664817
"555",0.98133580031619,1.10934808213573,0.983124126813227,1.10875132204785
"556",1.01770360977884,1.29027252970477,1.01958655584991,1.29277860629887
"557",1.01028970233274,0.942180047951523,1.01236942128752,0.941505905294439
"558",0.96760962807546,1.09853407400013,0.969775638319556,1.09704047775413
"559",0.949731520888133,0.817695519499236,0.951009060236089,0.817074093443553
"56",0.970033899222217,1.02486012240003,1.12153002612047,1.14422295051627
"560",0.931366545507534,1.12694482527978,0.933018906222966,1.12612655557149
"561",0.975536927418511,0.904978369036156,0.976782326837412,0.904000471604908
"562",0.985004361721906,0.963426512171366,0.985409445415786,0.961770686702747
"563",0.895151708829219,1.03279923752447,0.8965641792981,1.03173135845789
"564",0.963074762452212,0.950327859235668,0.963015570957845,0.948506986921458
"565",0.980641013256174,0.934412186256859,0.980900462467414,0.932822076902844
"566",0.926987216352269,0.850478344569088,0.927381795502751,0.848652990626281
"567",0.916066729946675,1.00212015383104,0.916046735590065,0.999980063790726
"568",0.96215979499065,1.06528605817701,0.961792707051994,1.06554291006026
"569",0.998021453099198,0.929104160873219,0.997648197440153,0.927964816918546
"57",0.933229152941114,0.848016985998947,1.05512466242479,0.95412832624688
"570",0.951608363027826,0.860712898885061,0.951491347899324,0.859572503870221
"571",0.930282459719168,0.849851552355684,0.9301129547905,0.849103742968219
"572",0.873897926739594,1.22374270517499,0.874111027745134,1.22235603175683
"573",0.957031884533592,0.86402175114062,0.956108359681766,0.863554598317723
"574",0.951694418952071,0.887856935173466,0.950174894236439,0.887532821914226
"575",0.898592696827901,1.21000858252991,0.898115954232234,1.21081584799216
"576",0.917169527990453,0.869223892890716,0.915428065817171,0.869337353831402
"577",0.934077733978208,0.847323060139278,0.931424184530812,0.848171678316042
"578",0.955447726710548,0.832815911798011,0.953855446929476,0.835061135290486
"579",0.902432958679664,0.90477725838352,0.900726662993022,0.905777279992417
"58",0.973527719299688,0.77204838223108,1.09208389747388,0.866286337046296
"580",0.915241266666942,0.943944897828782,0.914643806045536,0.944355084520852
"581",0.952370087353702,0.916876752874668,0.950658005909967,0.91743916076891
"582",0.781781262963624,0.916690150235377,0.780363170627204,0.917316073142046
"583",0.952575805730542,0.889033864471013,0.949443275250476,0.889561137717748
"584",0.875761679788729,0.968300082529958,0.874138096342153,0.970092371884951
"585",0.902436684617918,1.1014857357306,0.901187188920425,1.10348551171194
"586",0.938289318770633,0.695905960584491,0.935178117814646,0.6965192177604
"587",0.905616506095095,0.843643297906929,0.902789661350795,0.8449473308614
"588",0.916857287988667,1.10088616912179,0.914013398934572,1.10220347132535
"589",0.937482508135396,0.800364826830027,0.9355426348606,0.801475771847137
"59",0.983824261785742,0.834008249982419,1.0899438499454,0.924437358076686
"590",0.964398530260366,0.772212918281665,0.961881453664331,0.773476732155932
"591",0.927248310937707,0.840731766780013,0.923751713588931,0.841567893180155
"592",0.958614009662167,0.802632424606687,0.955903648583755,0.803675993396928
"593",0.954497412112962,0.99130185166161,0.952045012819859,0.992211789091819
"594",0.894861182554862,0.799687651772736,0.891507925676157,0.800553779816576
"595",0.914164374558238,0.749707014048553,0.908893099147123,0.750042027994385
"596",0.886612522017406,0.872741787212407,0.882531514735171,0.87391220849172
"597",0.88522791478112,0.694240154549429,0.881610169148358,0.694910948551145
"598",0.965436708714735,0.812217761320047,0.960140527899727,0.81279289973036
"599",0.920812244940773,0.832529880770042,0.916703680608743,0.833458814103862
"60",0.943736495020652,0.927111934104945,1.04290813805693,1.03159925243301
"600",0.876720107575051,0.727495141112497,0.873253935762179,0.728372954520666
"601",0.954624146764276,0.923587430466036,0.94882035360453,0.924853339616149
"602",0.885379140570594,0.775307892248429,0.881210622935258,0.776158999833043
"603",0.853681837254892,0.81574257776064,0.849141850261034,0.815852748815924
"604",0.943136464836831,0.872607287784647,0.938560170678743,0.873760144628556
"605",0.997222398937643,0.920642018699427,0.992924786989641,0.92151803614921
"606",0.852828259687405,0.77314747437783,0.848523861262108,0.773734491943284
"607",0.929045500240099,0.974314620618142,0.923386908304292,0.974084709401109
"608",0.889075788116847,0.819367407182002,0.884058836053945,0.819758371110466
"609",0.906831830231506,0.799681469024217,0.903952970581643,0.80026121779156
"61",0.949271796778015,0.921692928848408,1.00054221179847,1.01594863773161
"610",0.910440246877151,0.822313649511523,0.905953021124733,0.822701090627179
"611",0.8834479486023,0.984200325909985,0.880882024051882,0.984920699962639
"612",0.893453347565045,0.836927965070345,0.890773603264762,0.83782855055688
"613",0.990258257694082,0.836127530266169,0.988017016693808,0.836149776992853
"614",0.862690696817735,0.778823371188015,0.858912148672498,0.779266979049333
"615",0.836969110649436,0.831867213792103,0.837097419241298,0.832135414921931
"616",0.874644783403516,0.696113842895165,0.875231551067162,0.696233057176189
"617",0.914070361592331,0.773885251491204,0.914272651136673,0.773782512537068
"618",0.889843863599461,0.941973274206803,0.88919511167689,0.941752261935906
"619",0.902240444420416,0.786755684274131,0.90263415169484,0.786480054320639
"62",0.966511999192301,0.917357800792814,1.07692810055412,1.00686600107184
"620",0.83178689249716,0.837424439509232,0.833074716840005,0.838285574471583
"621",0.888869664165363,0.977585659860222,0.889746253559842,0.977720820931381
"622",0.962689979058212,0.860867034536512,0.963382087136911,0.860432185924197
"623",0.824589170183171,0.998437313399669,0.824999785585416,0.997631728404691
"624",0.815786996712879,0.952239600101889,0.816479631585092,0.950869301581697
"625",0.83734785106912,0.676817676030733,0.83773181186593,0.676279876488407
"626",0.876361818670955,0.7990012311817,0.877036130425698,0.798062619213349
"627",0.883084754670659,0.725004389838931,0.88406475917987,0.7241327895875
"628",0.949425845779587,0.808186802912666,0.950585677047746,0.807676365783716
"629",0.871840815537963,0.7698182030957,0.873289348188692,0.76802057584455
"63",0.941379743455489,0.767369528178414,1.03640515171093,0.844008370959669
"630",0.860851974214801,0.956878427361738,0.861666392483342,0.955874098598121
"631",0.834815744499615,0.709054021570648,0.836008352530848,0.70818986526447
"632",0.82858595744176,0.812215625782283,0.829264004469212,0.811122112470271
"633",0.858302151223055,0.912214743062729,0.859720654617866,0.911080371614765
"634",0.848495155208517,0.741538265823765,0.850036323903384,0.740636037290208
"635",0.903386207050996,0.778017959085822,0.904666866520966,0.777666341951765
"636",0.860564606895041,0.735047640699881,0.861318062619401,0.734090852895474
"637",0.826329374941299,0.753134640037926,0.826250215942189,0.752487696416123
"638",0.854378731452924,0.649590584677712,0.855464429082167,0.649428649778014
"639",0.945334707213729,0.707994063297118,0.945727925670401,0.707480665084537
"64",0.992320338780559,0.873037363658702,1.10036896312975,0.953171840479964
"640",0.892422035855115,0.709618292041321,0.893904849238401,0.708283377608092
"641",0.893424929639969,0.698520882732074,0.894000105872944,0.698554558390484
"642",0.915363010665825,1.03942839377671,0.916069723866482,1.03910223243192
"643",0.914167183785058,0.7437067855521,0.914820063412545,0.744456516077095
"644",0.949469233510553,0.888659928146681,0.949862991650934,0.889221402906047
"645",0.87542827952085,0.803596954697716,0.877135015626465,0.804456695131966
"646",0.967527345842887,0.843188026748217,0.968174239336853,0.842622375316614
"647",0.957102684835668,0.74808959817339,0.957985399731682,0.748140235187142
"648",0.987256930238404,0.785981892587386,0.987712737270747,0.786364855327736
"649",0.918715558082503,0.768763309508962,0.918415514292815,0.769575747113569
"65",0.968471461373145,1.04241778242115,1.06725056129565,1.13791789753337
"650",1.00076878360527,0.936868430175064,0.999968679025341,0.937197162337568
"651",0.888766372596565,0.849401962570105,0.888443255797071,0.849324027974765
"652",0.909808576894166,0.748208183478067,0.909742617893304,0.747567929276934
"653",0.857768933909105,0.759108627300729,0.857386397093483,0.759630015653722
"654",0.911007208233826,0.881852332526243,0.910151045738938,0.88239035941059
"655",0.846656805186949,0.761443928815044,0.846462287183327,0.763327875139868
"656",0.898419811266888,0.756006539084521,0.89872732809358,0.756730986333641
"657",0.95128720345866,0.912980430513701,0.95165224508173,0.913244166136937
"658",0.872555741783726,0.789340994009018,0.871606978362215,0.790509311182067
"659",0.959170958894801,0.744536789097576,0.958682254815724,0.744068912009185
"66",0.989568323106181,1.01363508262791,1.10527367285606,1.08057376136963
"660",0.922534078363593,0.67807835372323,0.92257299055753,0.677381146886625
"661",0.975074972892914,0.756281810596055,0.97648795780793,0.756178788152095
"662",0.94443919161472,0.834993391156155,0.943689126748983,0.834970680427478
"663",0.954376972872389,0.820705414691148,0.954341096462711,0.822385709815236
"664",0.864219330871686,0.929881780025727,0.863519392476727,0.929438306371506
"665",0.92814001477275,0.982427621509428,0.926599138828688,0.982402167766989
"666",0.894115400935594,0.799210440729149,0.892870029276392,0.797777889687469
"667",0.931283845618892,0.904538002740097,0.930090977771767,0.903161017541234
"668",0.923798568992185,0.587234143216604,0.922628487672903,0.586310671564738
"669",0.985951659691781,0.940587563243745,0.982352576254111,0.942381491195306
"67",0.993628795859772,0.997875927564611,1.06762401591176,1.08079775584726
"670",0.998231570648858,0.859389986692632,0.995819607250348,0.858273892673542
"671",0.879428754119519,0.837069771721248,0.879443837531146,0.83667804193787
"672",0.990470032853052,0.776679975404666,0.989586031358437,0.777045451272143
"673",0.901615813463258,0.929955336070772,0.900049213970347,0.929235651654755
"674",0.95313769120862,0.97649470279992,0.950939799691489,0.975597350938091
"675",0.976312622958995,0.867552485087791,0.97522256598191,0.867651506087638
"676",0.962104166775159,0.801604201906541,0.961727430832932,0.801467359521543
"677",0.97738255857508,0.783177178541232,0.977812533164974,0.783219343869554
"678",0.928563416677336,0.739837918939517,0.928936154524619,0.739335307840348
"679",0.933705795385163,0.725135552563687,0.933692553611333,0.725612131427375
"68",0.965925462640881,0.868378287252804,1.08475495744926,0.939184061079555
"680",0.913148547897363,0.810745432324224,0.913422866462862,0.810022430947366
"681",0.891806695503831,0.633536832451733,0.891739640792241,0.633657842322439
"682",1.00601978008018,0.80631407750416,1.00626063817433,0.805733952927842
"683",0.92065310093129,0.750759360780992,0.920549666197081,0.749303235136646
"684",0.953243235539638,0.897988556495926,0.951178460032488,0.897408730408378
"685",0.918386620691206,0.759537675131163,0.918381210888596,0.758725782300279
"686",0.934565702086617,0.878126194150929,0.935458256497112,0.877503986367083
"687",0.890922424684731,0.938501946048268,0.891469305105282,0.937584258032975
"688",0.902532872159757,0.818479060713169,0.902661641124967,0.817739178626002
"689",0.952297755272428,0.749336778610029,0.953281031708805,0.749900294829591
"69",1.00926439295844,0.976469847475422,1.11133000096102,1.04421494989735
"690",0.881874474223378,0.975635839247915,0.88210414967486,0.974780869870843
"691",0.948751083033631,0.987340714192735,0.949567441416908,0.986718780155899
"692",0.902343225892816,0.742683632359118,0.902048219243615,0.742309714930922
"693",0.956233157908477,0.901916855169363,0.95687866159288,0.901127478030804
"694",0.922321369382529,0.85348603402652,0.922382593638817,0.853254174294771
"695",0.91423590922274,0.866523457748215,0.91359847300788,0.865758023574752
"696",0.929825872503705,0.798643333255081,0.930147712608829,0.797608145641659
"697",0.882319766016963,0.840093481238309,0.882085965162945,0.839732826947764
"698",0.937094697786132,0.908192040187614,0.935950989588836,0.907711456784958
"699",0.909100310134621,0.805035675113403,0.910319491787166,0.804488280477584
"70",1.0246591146418,0.793339846481797,1.10097726212359,0.865954078453055
"700",0.903195814898392,0.916417812269779,0.903584537683481,0.916547164396194
"701",0.966347570496915,0.918480839810316,0.967836508208852,0.918874505599618
"702",0.903127078046449,0.793265879117961,0.902946144328358,0.793888340730672
"703",0.947534218603716,0.995232705561294,0.947408816314612,0.995717645617456
"704",0.960467048841885,0.839245287162318,0.962121627526017,0.840011880499056
"705",0.937865995334262,0.949115365233702,0.935988107464409,0.949996229246719
"706",0.865171957754043,0.863610502003154,0.865616067014154,0.864649103319606
"707",0.909440169731949,0.86260974463511,0.909818426969929,0.86342142660232
"708",0.981197256021977,1.01107347521377,0.980750842756368,1.01207339174348
"709",0.937000665662981,0.777694561866093,0.93756708223073,0.778642020300182
"71",0.97544187975357,0.886731849889534,1.0524627228018,0.945991442242503
"710",0.940874249916934,0.848930981550895,0.941492363141287,0.850405216586354
"711",0.930589587648772,1.01655817171226,0.930933666358449,1.01915053193088
"712",0.944714714298088,0.923227821873066,0.9452794517486,0.924733294078161
"713",0.935381515223238,1.00468149633165,0.936086618004793,1.00590304114486
"714",0.933680632411306,0.821129201351572,0.933435815773897,0.823164621932078
"715",0.89557545363652,1.04103645707726,0.895604637321997,1.04291790976705
"716",0.939364651322464,0.755837932672988,0.940125528302685,0.757459639519928
"717",0.914140757043016,0.890067121211311,0.91452433079573,0.891246663043051
"718",0.952808927255901,0.911479308295172,0.954176050504704,0.913736342069249
"719",0.921398318450082,0.920606490879074,0.921997210140981,0.921463961534827
"72",1.00587092476605,0.86146849611031,1.09030366548862,0.916712649812701
"720",0.890777437021455,0.981578203327658,0.891012935993145,0.982689287170974
"721",0.898642319796448,1.00975879270118,0.899207032906588,1.01183738792209
"722",0.948722195085141,0.770765707295534,0.946213114684926,0.771754132858078
"723",0.951079724001407,0.943623351595338,0.951572640020147,0.945638143449075
"724",0.903054859432257,0.922174732919492,0.903907313999195,0.922679273212121
"725",0.914892672423364,0.816229599248194,0.915359966479996,0.817221641508533
"726",0.964478031147715,0.812428083652566,0.965345039021105,0.813986669220253
"727",0.943797573810784,0.970809484804274,0.944848906867914,0.972812071160758
"728",0.964591835839202,0.784069059224507,0.965141476439777,0.785315446173649
"729",0.941201948881577,0.946498405414062,0.942292352607181,0.947766593375366
"73",0.955114029661847,0.982612154605861,1.0378804316437,1.03773942611551
"730",0.990633377167766,0.943967852418644,0.992659383173127,0.944952131169089
"731",0.896555179448634,0.850032723352497,0.896784386896814,0.851132804540734
"732",0.936398926304449,0.890741724674559,0.935307986991846,0.891034471415541
"733",0.962723421085369,0.756252043439821,0.964066755862438,0.756990256370051
"734",0.929928833490573,1.0021937525434,0.930598596897691,1.00189205061152
"735",0.968293793681431,0.930981998302884,0.96952797357577,0.930701409582531
"736",0.949288031831588,0.855288303075534,0.949298486283035,0.855430724504105
"737",0.961265534510027,0.865475638609615,0.962730126782871,0.86517988757187
"738",1.00496830399219,0.900739635409974,1.00538967249395,0.900429509086494
"739",0.982676974951684,0.830332522844072,0.992841531905479,0.830540130682666
"74",0.962398768998903,0.973187064114107,1.02367594887858,1.02283373682808
"740",0.973452707433455,0.991122267701478,0.974302290859385,0.990386626169363
"741",0.945788661204903,0.89478734607285,0.946856375156196,0.894610463729189
"742",0.980190107575978,0.955931253995193,0.981060693828604,0.954768591531954
"743",0.95450347246931,1.02990934502896,0.956076345145902,1.02919585832638
"744",0.916572123456468,0.790704699162397,0.917212323900979,0.790290914972905
"745",0.985460965773726,1.00642582179757,0.98596492955569,1.00522891969186
"746",0.962344525753818,1.04926883856919,0.962850913418614,1.04868294134944
"747",0.980870445809309,0.802573255491597,0.980394324079819,0.802486032092862
"748",0.900103545851463,0.773427187372202,0.898157973451666,0.773379160256717
"749",0.966874877318303,0.55987695494959,0.969800569094134,0.559068781312596
"75",1.00804422408748,0.76811420509743,1.10598303695612,0.806890112757839
"750",0.897058540962579,0.884618325986629,0.897936304156193,0.884216028478899
"751",0.950835340650454,1.08587472481971,0.951529897377461,1.08617419625978
"752",0.916509363196491,0.751800404351088,0.916902105636581,0.751485685934747
"753",0.936317253408444,0.909541161069918,0.936593034939397,0.910240143594298
"754",0.966805634662879,0.751055860443968,0.967401340493887,0.751067792632188
"755",0.937898883005873,0.696502530795192,0.93883662382159,0.697300341939695
"756",0.881244228440586,0.883833815057164,0.881600450726097,0.883722492984296
"757",0.957149610415991,0.933632904596175,0.956589457568466,0.933942626076988
"758",0.909549817410527,0.682475260461433,0.908574365485813,0.683289461669154
"759",0.965103454040855,0.903429201958569,0.965386964327996,0.904085585318653
"76",0.960397736413912,0.921761259381958,1.0438691599876,0.969542713902942
"760",0.891945153100004,1.10146261066086,0.89281712795471,1.1029993086414
"761",0.921279582265251,0.983065231414597,0.921618015564011,0.983411668956066
"762",0.883023167287972,0.795457111813443,0.883475741985124,0.796086533916714
"763",0.921115334592383,0.86030452060999,0.923060814971933,0.861158780495642
"764",0.927061595679916,0.896666206370774,0.92735989418058,0.897435825559425
"765",0.954646658676859,1.03415280585309,0.955286945521432,1.03488882379088
"766",0.968245080253016,1.04069780240317,0.968770344934052,1.04173708523254
"767",0.908868606828436,0.97970139959766,0.909823578747386,0.981207879681731
"768",0.845943956995138,0.927510038484606,0.846441406649213,0.928587129196778
"769",0.914494731512381,0.751544011636865,0.915196419930641,0.751726120965687
"77",0.952691493434773,0.797660660471902,1.03370738769167,0.848718995200307
"770",0.910668103242231,0.955217756722503,0.910654640747814,0.956523534769348
"771",0.915908182944239,1.00077826107288,0.91740051813147,1.00231685042078
"772",0.938183437089034,0.805700002452938,0.938517159583433,0.806694947663133
"773",0.93781187294634,1.00119154578657,0.93955794337763,1.00320181774966
"774",0.950754101479417,1.01715484370798,0.951073891947,1.01806792864029
"775",0.942800231183579,1.03315476400259,0.941803822829792,1.03415050295971
"776",0.979661192281152,0.856177839265896,0.980954359916171,0.856937314144117
"777",0.959219266589312,0.988751595880732,0.959472622445079,0.988638751764777
"778",0.955214408952017,1.0123903691179,0.956149895964124,1.0146579873652
"779",0.971894404557286,1.28950237125253,0.972741096808224,1.28935110396854
"78",0.945982310216327,0.924574305745805,1.05649553802727,0.973024433747492
"780",0.960424836308508,0.996623640876066,0.960477967800614,0.997147939465143
"781",0.923911002012893,1.12240715313232,0.92483527509401,1.12235577882853
"782",0.944766837744326,1.02754294936535,0.945174484663986,1.0276091752858
"783",0.939344120010257,0.898710073932452,0.940142047457882,0.898804838921424
"784",0.930328975084397,1.01223716491394,0.931030822606554,1.01245413584343
"785",0.996163527006898,0.826222901383278,0.994598606605063,0.825520459414581
"786",0.963112035425445,0.944462629495877,0.963427262476627,0.944105787833553
"787",1.00787146340405,0.950767376136048,1.00869681780647,0.951079257119689
"788",0.944625613594206,0.960202735118959,0.945087748620438,0.958987951690065
"789",0.941724624301598,0.892447122574859,0.942243020699295,0.891368954002638
"79",0.964999406053492,0.99332500732942,1.05529726131916,1.03763510516133
"790",0.990102077203337,1.15154735027716,0.990634875241678,1.15034188954696
"791",0.924382827970709,0.941303768548532,0.925659169769978,0.941240578005244
"792",0.987290554981965,0.858100764807633,0.986938797664785,0.857478616985235
"793",1.01013312774737,0.886584392057839,1.01003685179067,0.885899929342979
"794",0.977995233979587,0.698028162028736,0.978255416526758,0.69765299420126
"795",0.951500081153138,0.855777844828905,0.952012411555307,0.855546715397617
"796",1.01328992168888,1.02520271349516,1.01227287102119,1.02402116865009
"797",1.02003648945667,0.970176528912468,1.02000835331619,0.968627878510842
"798",0.967874054294378,0.896097788003205,0.966413074216631,0.894950667263722
"799",0.986829079110675,0.907295030054058,0.987233542410752,0.905841656193698
"80",0.976909938421117,0.944831900388314,1.05107356822904,0.988419457463035
"800",1.02703863453424,0.946291079458016,1.02651407517262,0.944634908968655
"801",0.914391032032598,0.964377397806079,0.914105121788553,0.963906085423398
"802",0.962866879365006,0.903911653185723,0.963567866907523,0.9019273816569
"803",0.965648923590517,0.936637373719573,0.967045283254432,0.934434319014799
"804",1.0275191319584,0.90497789298935,1.03093325061146,0.905161948224072
"805",0.984770893827595,1.12429724559477,0.985092121769244,1.12240362850282
"806",0.97268838831893,1.10449638389004,0.973533705558103,1.10203725529737
"807",0.945590709299341,1.00296006526725,0.94615024049488,0.999416966424626
"808",0.951253139210331,0.872321480215372,0.951718738317587,0.869827607064102
"809",0.936541377124835,1.03870130165391,0.937290548189505,1.03658116374801
"81",0.966610699464816,0.891065656516853,1.0623565020772,0.923671425529437
"810",0.944050060338422,0.82408881734798,0.944066898884541,0.822171056054685
"811",0.976007106406593,0.923018308660532,0.976133921504766,0.921029243711853
"812",0.971013011269411,0.805376099363195,0.971394384497882,0.802943526582328
"813",0.985999833206768,0.967293817432141,0.987191268957745,0.967431009521113
"814",0.942986183779498,1.18648015055208,0.944041136869211,1.18616965489775
"815",0.938379169272841,0.930689604865562,0.938079156148558,0.930977157029528
"816",0.914710980219479,1.03362086843973,0.915506230249386,1.03333610094745
"817",0.98364604112155,1.11630885834721,0.984935737277837,1.11600589148177
"818",0.966453218372665,0.901856992770087,0.967256644117128,0.901930776890433
"819",0.993143838748152,0.863403326685821,0.994319374286593,0.862153794446109
"82",1.00188072343093,1.06554844833969,1.10315614972161,1.10864775634671
"820",0.956267991428781,0.97793829464092,0.959111283732436,0.977405206554611
"821",1.03389489270659,0.912697532323613,1.03567579872456,0.913692204649948
"822",0.956626701983862,0.909266651458075,0.95824158988252,0.90912717139767
"823",1.01083485047463,0.892901417459939,1.01237145314138,0.892741315802665
"824",0.899398988419435,0.891411299176356,0.900535306155909,0.89119831971878
"825",0.979429419623828,0.773289591745611,0.980573598747655,0.772853499429836
